,embedding,rnn,fc
0,0.25776384634870436,0.03520862885054991,0.14370695203706418
1,0.267936203473558,0.040124959596748035,0.15946624085700023
2,0.3858598937513307,0.04931192152192428,0.18721904353515129
3,0.4823139626144742,0.05465062246184971,0.21000611510923287
4,0.5153177997174984,0.057698644646734465,0.22014871068434635
5,0.538093983506163,0.058697981636214536,0.22644255399063695
6,0.5562866641945826,0.06037678982950941,0.23173278074924988
7,0.5742120936629362,0.061816899257488934,0.2366813189498013
